epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_precision,train_macro_recall,train_macro_f1,train_drone_precision,train_drone_recall,train_drone_f1,train_drone_support,train_bird_precision,train_bird_recall,train_bird_f1,train_bird_support,train_airplane_precision,train_airplane_recall,train_airplane_f1,train_airplane_support,train_helicopter_precision,train_helicopter_recall,train_helicopter_f1,train_helicopter_support,train_confusion_matrix,val_loss,val_accuracy,val_balanced_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_drone_precision,val_drone_recall,val_drone_f1,val_drone_support,val_bird_precision,val_bird_recall,val_bird_f1,val_bird_support,val_airplane_precision,val_airplane_recall,val_airplane_f1,val_airplane_support,val_helicopter_precision,val_helicopter_recall,val_helicopter_f1,val_helicopter_support,val_confusion_matrix
31,0.44233480654499263,0.9532879405293513,0.8815162181854248,0.9325974583625793,0.8815162181854248,0.9057941436767578,0.9618794322013855,0.9856626987457275,0.9736258387565613,59007,0.9268165230751038,0.8487314581871033,0.8860570192337036,2089,0.9215482473373413,0.8489071130752563,0.8837375044822693,7320,0.9201456904411316,0.8427635431289673,0.8797563314437866,8395,"[[58161,123,344,379],[277,1773,11,28],[890,9,6214,207],[1138,8,174,7075]]",0.38791975392789185,0.9800546123708892,0.9386312961578369,0.9647037982940674,0.9386312961578369,0.9512083530426025,0.986090362071991,0.991577684879303,0.9888263940811157,6649,0.9603960514068604,0.8818181753158569,0.9194312691688538,110,0.949999988079071,0.941329836845398,0.9456450343132019,767,0.9623287916183472,0.9397993087768555,0.950930655002594,897,"[[6593,3,26,27],[10,97,1,2],[40,1,722,4],[43,0,11,843]]"
32,0.4412868522016713,0.9541992683339626,0.8818985819816589,0.9349396824836731,0.8818985819816589,0.9070659279823303,0.9621583819389343,0.9863236546516418,0.9740911722183228,59007,0.928947389125824,0.8449018597602844,0.884933590888977,2089,0.926941990852356,0.8493169546127319,0.8864333033561707,7320,0.9217109680175781,0.8470517992973328,0.8828056454658508,8395,"[[58200,116,299,392],[284,1765,18,22],[900,13,6217,190],[1105,6,173,7111]]",0.39227830922109674,0.9779176065534845,0.9405430555343628,0.9622484445571899,0.9405430555343628,0.949775218963623,0.9907617568969727,0.9839073419570923,0.9873226284980774,6649,1.0,0.8545454740524292,0.9215686321258545,110,0.9447301030158997,0.958279013633728,0.9514563083648682,767,0.9135020971298218,0.9654403328895569,0.9387533664703369,897,"[[6542,0,37,70],[12,94,1,3],[23,0,735,9],[26,0,5,866]]"
33,0.43962664984989075,0.9550845582012993,0.8879724740982056,0.9353992938995361,0.8879724740982056,0.9105933904647827,0.9635258913040161,0.9862558841705322,0.9747583866119385,59007,0.931993842124939,0.8659645915031433,0.8977667689323425,2089,0.924301028251648,0.8490437269210815,0.8850754499435425,7320,0.9217761754989624,0.8506253957748413,0.8847726583480835,8395,"[[58196,104,314,393],[240,1809,16,24],[904,12,6215,189],[1059,16,179,7141]]",0.38344943405230847,0.9825477858245281,0.9459958672523499,0.9698171615600586,0.9459958672523499,0.9573405981063843,0.9896458387374878,0.9918784499168396,0.9907609224319458,6649,0.9800000190734863,0.8909090757369995,0.9333333373069763,110,0.9613848328590393,0.941329836845398,0.9512516260147095,767,0.9482378959655762,0.9598662257194519,0.9540165662765503,897,"[[6595,1,23,30],[11,98,0,1],[28,1,722,16],[30,0,6,861]]"
34,0.437074953473694,0.9563473981591178,0.8902886509895325,0.9348452687263489,0.8902886509895325,0.9115983247756958,0.9652720093727112,0.9868490099906921,0.9759412407875061,59007,0.9267793297767639,0.8664432764053345,0.8955962061882019,2089,0.9291431903839111,0.8562841415405273,0.8912270665168762,7320,0.9181864857673645,0.8515782952308655,0.8836289048194885,8395,"[[58231,113,287,376],[232,1810,18,29],[809,11,6268,232],[1054,19,173,7149]]",0.3835009352393492,0.9839724563694645,0.9397303462028503,0.9804231524467468,0.9397303462028503,0.959234356880188,0.9854253530502319,0.9965408444404602,0.9909518957138062,6649,0.9797979593276978,0.8818181753158569,0.9282296895980835,110,0.9795640110969543,0.937418520450592,0.9580280184745789,767,0.9769052863121033,0.9431437849998474,0.9597277045249939,897,"[[6626,1,11,11],[10,97,1,2],[40,1,719,7],[48,0,3,846]]"
35,0.43664761655097334,0.9558656963195375,0.891270637512207,0.9346635341644287,0.891270637512207,0.9120299220085144,0.9645153880119324,0.9862388968467712,0.9752561450004578,59007,0.9263211488723755,0.8726663589477539,0.8986936211585999,2089,0.9240636825561523,0.8561475276947021,0.8888100981712341,7320,0.9237540364265442,0.8500297665596008,0.8853597640991211,8395,"[[58195,116,332,364],[227,1823,17,22],[832,18,6267,203],[1082,11,166,7136]]",0.39002721633124804,0.9807669476433575,0.9475985169410706,0.9641517400741577,0.9475985169410706,0.9548454284667969,0.9919830560684204,0.9863137602806091,0.9891403317451477,6649,0.9896907210350037,0.8727272748947144,0.9275362491607666,110,0.9426751732826233,0.9647979140281677,0.9536082744598389,767,0.9322580695152283,0.9665551781654358,0.9490969181060791,897,"[[6558,1,38,52],[10,96,2,2],[18,0,740,9],[25,0,5,867]]"
36,0.43493648194060525,0.9570764604028069,0.8920018672943115,0.9410618543624878,0.8920018672943115,0.9153760075569153,0.9643341898918152,0.987459123134613,0.9757596850395203,59007,0.9420889616012573,0.8721876740455627,0.905791699886322,2089,0.9312248229980469,0.852732241153717,0.8902517557144165,7320,0.9265995621681213,0.8556283712387085,0.8897008299827576,8395,"[[58267,89,293,358],[235,1822,10,22],[877,12,6242,189],[1043,11,158,7183]]",0.38243252080706536,0.9838537338240532,0.9526716470718384,0.9619388580322266,0.9526716470718384,0.9569215774536133,0.9909815192222595,0.991577684879303,0.9912794828414917,6649,0.9428571462631226,0.8999999761581421,0.9209302067756653,110,0.92555832862854,0.9726206064224243,0.9485060572624207,767,0.9883585572242737,0.9464883208274841,0.9669703841209412,897,"[[6593,5,43,8],[7,99,2,2],[20,1,746,0],[33,0,15,849]]"
37,0.4327552402205428,0.9575581622423872,0.892309844493866,0.940079927444458,0.892309844493866,0.9151067137718201,0.9651584625244141,0.9872726798057556,0.9760903120040894,59007,0.9377593398094177,0.8654859066009521,0.9001742601394653,2089,0.9301362037658691,0.8584699630737305,0.8928673267364502,7320,0.9272657036781311,0.8580107092857361,0.8912949562072754,8395,"[[58256,102,293,356],[234,1808,16,31],[849,9,6284,178],[1020,9,163,7203]]",0.3801846507466577,0.9839724563694645,0.9458850622177124,0.9691387414932251,0.9458850622177124,0.957069993019104,0.9893633127212524,0.9932320713996887,0.9912939071655273,6649,0.9603960514068604,0.8818181753158569,0.9194312691688538,110,0.9608865976333618,0.9608865976333618,0.9608865976333618,767,0.9659090638160706,0.9476031064987183,0.9566684365272522,897,"[[6604,4,16,25],[9,97,2,2],[27,0,737,3],[35,0,12,850]]"
38,0.43054316747087845,0.9588210022002057,0.8969691395759583,0.9392549991607666,0.8969691395759583,0.9172588586807251,0.9670845866203308,0.9868829250335693,0.9768834710121155,59007,0.9327860474586487,0.8702728748321533,0.9004457592964172,2089,0.9323054552078247,0.8673497438430786,0.898655354976654,7320,0.9248436689376831,0.8633710741996765,0.8930507898330688,8395,"[[58233,109,290,375],[237,1818,17,17],[761,13,6349,197],[984,9,154,7248]]",0.3918940077537909,0.9795797221892437,0.9367281794548035,0.9473530054092407,0.9367281794548035,0.9405487775802612,0.9807663559913635,0.9969920516014099,0.9888126850128174,6649,0.8360655903816223,0.9272727370262146,0.8793103098869324,110,0.9912280440330505,0.8839634656906128,0.9345279335975647,767,0.9813519716262817,0.9386845231056213,0.9595441222190857,897,"[[6629,6,2,12],[7,102,0,1],[73,13,678,3],[50,1,4,842]]"
39,0.4268342690181432,0.9610342268685474,0.9044668674468994,0.943834125995636,0.9044668674468994,0.9234126806259155,0.9690389037132263,0.9876455068588257,0.9782537221908569,59007,0.9450381398200989,0.8889420628547668,0.9161321520805359,2089,0.9333040118217468,0.8698087334632874,0.9004384279251099,7320,0.9279553294181824,0.871471107006073,0.8988267183303833,8395,"[[58278,82,296,351],[186,1857,19,27],[747,16,6367,190],[929,10,140,7316]]",0.3811966133813995,0.9849222367327556,0.9331334829330444,0.9812301993370056,0.9331334829330444,0.9554744958877563,0.987330436706543,0.9962400197982788,0.9917652010917664,6649,0.9892473220825195,0.8363636136054993,0.9064039587974548,110,0.9657443761825562,0.9556714296340942,0.9606814980506897,767,0.982598602771759,0.9442586302757263,0.963047206401825,897,"[[6624,1,17,7],[15,92,1,2],[28,0,733,6],[42,0,8,847]]"
40,0.4263226439206937,0.9610602648058221,0.9034330248832703,0.9425978064537048,0.9034330248832703,0.9222744703292847,0.9689515233039856,0.9879505634307861,0.9783588647842407,59007,0.9371833801269531,0.8855912089347839,0.9106571078300476,2089,0.9350763559341431,0.8696721196174622,0.9011890888214111,7320,0.9291799068450928,0.870518147945404,0.8988929986953735,8395,"[[58296,102,273,336],[206,1850,10,23],[742,14,6366,198],[920,8,159,7308]]",0.3794594916866551,0.9853971269144011,0.9677164554595947,0.9466369152069092,0.9677164554595947,0.9568078517913818,0.9938132166862488,0.9905248880386353,0.9921663403511047,6649,0.8739495873451233,0.9454545378684998,0.9082969427108765,110,0.949999988079071,0.9661017060279846,0.9579831957817078,767,0.9687848091125488,0.9687848091125488,0.9687848091125488,897,"[[6586,15,27,21],[2,104,2,2],[21,0,741,5],[18,0,10,869]]"
41,0.42521778464796883,0.961958573641796,0.9047484397888184,0.944090723991394,0.9047484397888184,0.9236831068992615,0.9695402979850769,0.9882386922836304,0.9788002371788025,59007,0.938453733921051,0.8831977248191833,0.9099876880645752,2089,0.935663104057312,0.8741803169250488,0.9038773775100708,7320,0.9327057600021362,0.8733770251274109,0.9020670056343079,8395,"[[58313,96,274,324],[209,1845,14,21],[723,14,6399,184],[900,11,152,7332]]",0.38205926234388415,0.984091178914876,0.9358141422271729,0.9788897037506104,0.9358141422271729,0.9560257792472839,0.9876137971878052,0.9953376650810242,0.9914607405662537,6649,0.9894737005233765,0.8545454740524292,0.9170731902122498,110,0.968876838684082,0.9335071444511414,0.9508631825447083,767,0.9695945978164673,0.9598662257194519,0.9647059440612793,897,"[[6618,1,15,15],[11,94,1,4],[43,0,716,8],[29,0,7,861]]"
42,0.4258871776452437,0.9619715926104334,0.9044157266616821,0.9457848072052002,0.9044157266616821,0.9242807626724243,0.9693987965583801,0.9883573055267334,0.978786289691925,59007,0.9451844096183777,0.8831977248191833,0.9131403565406799,2089,0.940245509147644,0.8684425950050354,0.9029187560081482,7320,0.9283104538917542,0.8776652812957764,0.9022777676582336,8395,"[[58320,85,256,346],[206,1845,14,24],[753,11,6357,199],[882,11,134,7368]]",0.375521458657977,0.9874154101863944,0.948003351688385,0.9770082831382751,0.948003351688385,0.9615891575813293,0.9923458099365234,0.9944352507591248,0.9933894276618958,6649,0.9793814420700073,0.8636363744735718,0.9178743958473206,110,0.9684210419654846,0.9595828056335449,0.9639816880226135,767,0.9678848385810852,0.9743589758872986,0.9711110591888428,897,"[[6612,2,20,15],[10,95,2,3],[20,0,736,11],[21,0,2,874]]"
43,0.424776152274694,0.9622189530145422,0.9059734344482422,0.9446679353713989,0.9059734344482422,0.9245790243148804,0.9695237278938293,0.9887640476226807,0.9790493845939636,59007,0.9375943541526794,0.8918142914772034,0.9141315221786499,2089,0.938829779624939,0.8680328130722046,0.9020442962646484,7320,0.9327240586280823,0.875282883644104,0.9030910134315491,8395,"[[58344,102,245,316],[182,1863,16,28],[768,12,6354,186],[884,10,153,7348]]",0.37449667485751265,0.9870592425501603,0.9543434381484985,0.9854206442832947,0.9543434381484985,0.9692865610122681,0.9895412921905518,0.9960896372795105,0.9928046464920044,6649,1.0,0.9090909361839294,0.9523809552192688,110,0.9760319590568542,0.9556714296340942,0.9657443761825562,767,0.9761092066764832,0.95652174949646,0.9662162065505981,897,"[[6623,0,12,14],[8,100,0,2],[29,0,733,5],[33,0,6,858]]"
44,0.42204732256939737,0.9627006548541225,0.9060945510864258,0.9459249973297119,0.9060945510864258,0.9252609014511108,0.9700149893760681,0.9884759187698364,0.9791584610939026,59007,0.9417773485183716,0.8827189803123474,0.9112923741340637,2089,0.9406680464744568,0.8771858215332031,0.9078184366226196,7320,0.9312397241592407,0.8759976029396057,0.9027743339538574,8395,"[[58327,96,252,332],[211,1844,12,22],[703,7,6421,189],[889,11,141,7354]]",0.3740659084842874,0.9869405200047489,0.9697741270065308,0.9718732237815857,0.9697741270065308,0.9707309603691101,0.9930775165557861,0.9924800992012024,0.9927787184715271,6649,0.963302731513977,0.9545454382896423,0.9589040875434875,110,0.9799196720123291,0.9543676376342773,0.9669748544692993,767,0.9511930346488953,0.9777034521102905,0.9642660617828369,897,"[[6599,4,14,32],[3,105,0,2],[24,0,732,11],[19,0,1,877]]"
45,0.42056468974095823,0.9647185949929047,0.9120781421661377,0.9513333439826965,0.9120781421661377,0.930984616279602,0.9713021516799927,0.9894419312477112,0.9802880883216858,59007,0.9551478028297424,0.8970799446105957,0.9252036809921265,2089,0.943534255027771,0.881147563457489,0.9112743735313416,7320,0.93534916639328,0.8806432485580444,0.9071722626686096,8395,"[[58384,73,237,313],[172,1874,13,30],[694,8,6450,168],[859,7,136,7393]]",0.37737932788155276,0.9867030749139262,0.9458732604980469,0.9813508987426758,0.9458732604980469,0.9621769785881042,0.9912978410720825,0.9936832785606384,0.9924891591072083,6649,1.0,0.8545454740524292,0.9215686321258545,110,0.9599483013153076,0.9687092304229736,0.9643088579177856,767,0.9741572737693787,0.9665551781654358,0.9703413844108582,897,"[[6607,0,26,16],[13,94,1,2],[19,0,743,5],[26,0,4,867]]"
46,0.4185417033870161,0.9653825623934071,0.9138810634613037,0.9510924220085144,0.9138810634613037,0.9318394660949707,0.9719756841659546,0.9892385601997375,0.9805311560630798,59007,0.950736403465271,0.8961225748062134,0.9226219654083252,2089,0.9446548223495483,0.8860656023025513,0.9144226312637329,7320,0.9370028972625732,0.884097695350647,0.909781813621521,8395,"[[58372,82,238,315],[184,1872,10,23],[666,7,6486,161],[833,8,132,7422]]",0.37525901464106537,0.9878903003680399,0.9647721648216248,0.9817691445350647,0.9647721648216248,0.9730256795883179,0.9914568066596985,0.9948864579200745,0.9931686520576477,6649,0.9903846383094788,0.9363636374473572,0.9626168608665466,110,0.9612902998924255,0.9713168144226074,0.966277539730072,767,0.9839449524879456,0.95652174949646,0.9700396060943604,897,"[[6615,1,22,11],[5,103,1,1],[20,0,745,2],[32,0,7,858]]"
47,0.41787936893386457,0.9662548332921066,0.9146662354469299,0.9534489512443542,0.9146662354469299,0.9333487153053284,0.972180187702179,0.9902045726776123,0.981109619140625,59007,0.9532520174980164,0.898037314414978,0.9248212575912476,2089,0.9487442970275879,0.8825136423110962,0.9144313335418701,7320,0.9396193027496338,0.887909471988678,0.9130328297615051,8395,"[[58429,74,217,287],[185,1876,9,19],[679,8,6460,173],[808,10,123,7454]]",0.3754091583095932,0.9881277454588626,0.9742651581764221,0.9714993834495544,0.9742651581764221,0.9727654457092285,0.9923458099365234,0.9944352507591248,0.9933894276618958,6649,0.9469026327133179,0.9727272987365723,0.9596412181854248,110,0.9640102982521057,0.9778357148170471,0.9708737730979919,767,0.9827387928962708,0.9520624279975891,0.9671573638916016,897,"[[6612,6,20,11],[1,107,1,1],[14,0,750,3],[36,0,7,854]]"
48,0.41712501091535015,0.9661376625743708,0.9163671731948853,0.9520857334136963,0.9163671731948853,0.9336180686950684,0.9727402925491333,0.9899672865867615,0.9812781810760498,59007,0.9526925086975098,0.9061751961708069,0.928851842880249,2089,0.9462538361549377,0.8851093053817749,0.9146608114242554,7320,0.9366561770439148,0.8842167854309082,0.9096813797950745,8395,"[[58415,81,222,289],[166,1893,10,20],[644,4,6479,193],[827,9,136,7423]]",0.3720100888493479,0.9886026356405081,0.9594783782958984,0.981715738773346,0.9594783782958984,0.9703027009963989,0.9914696216583252,0.9963904619216919,0.9939239621162415,6649,0.9805825352668762,0.918181836605072,0.9483568072319031,110,0.9773333072662354,0.9556714296340942,0.9663809537887573,767,0.977477490901947,0.9676700234413147,0.9725490212440491,897,"[[6625,2,12,10],[7,101,0,2],[26,0,733,8],[24,0,5,868]]"
49,0.41512665343598726,0.9664240798843916,0.917083740234375,0.9514935612678528,0.917083740234375,0.9337288737297058,0.9734073877334595,0.9894419312477112,0.9813591241836548,59007,0.9510348439216614,0.9018669128417969,0.9257985353469849,2089,0.9472226500511169,0.8875682950019836,0.9164257049560547,7320,0.9343093037605286,0.8894580006599426,0.9113321304321289,8395,"[[58384,80,226,317],[165,1884,12,28],[634,9,6497,180],[796,8,124,7467]]",0.37482907935741694,0.9878903003680399,0.9578827619552612,0.97984778881073,0.9578827619552612,0.9685139656066895,0.9914593696594238,0.9951872229576111,0.9933198094367981,6649,0.9803921580314636,0.9090909361839294,0.943396270275116,110,0.9722589254379272,0.9595828056335449,0.9658792614936829,767,0.9752808809280396,0.9676700234413147,0.9714605212211609,897,"[[6617,2,18,12],[8,100,0,2],[23,0,736,8],[26,0,3,868]]"
50,0.41422461871918564,0.9679212612776816,0.9171788096427917,0.954660177230835,0.9171788096427917,0.9352625012397766,0.9738836288452148,0.9909163117408752,0.9823261499404907,59007,0.9521628618240356,0.8956438302993774,0.9230390191078186,2089,0.9523182511329651,0.8894808888435364,0.9198276996612549,7320,0.940276026725769,0.8926742076873779,0.9158570170402527,8395,"[[58471,77,193,266],[179,1871,9,30],[623,6,6511,180],[766,11,124,7494]]",0.3744009378070179,0.9875341327318058,0.9628298878669739,0.9812780618667603,0.9628298878669739,0.9717820882797241,0.991165041923523,0.9954880475997925,0.9933218359947205,6649,0.9903846383094788,0.9363636374473572,0.9626168608665466,110,0.9574193358421326,0.9674054980278015,0.9623864889144897,767,0.986143171787262,0.9520624279975891,0.9688031673431396,897,"[[6619,1,22,7],[4,103,1,2],[22,0,742,3],[33,0,10,854]]"
51,0.41268915768050596,0.9682206975563395,0.9233127236366272,0.9542684555053711,0.9233127236366272,0.9383386373519897,0.9751924276351929,0.9899672865867615,0.9825243949890137,59007,0.9579579830169678,0.9162278771400452,0.9366283416748047,2089,0.9470486044883728,0.8942623138427734,0.9198988080024719,7320,0.9368749856948853,0.8927933573722839,0.9143031239509583,8395,"[[58415,72,225,295],[146,1914,10,19],[579,4,6546,191],[761,8,131,7495]]",0.37278236482554683,0.9887213581859196,0.9626177549362183,0.9829055666923523,0.9626177549362183,0.9722096920013428,0.9933854341506958,0.9938336610794067,0.9936094880104065,6649,1.0,0.9090909361839294,0.9523809552192688,110,0.9639639854431152,0.9765319228172302,0.9702072143554688,767,0.9742729067802429,0.9710144996643066,0.9726409316062927,897,"[[6608,0,21,20],[8,100,0,2],[17,0,749,1],[19,0,7,871]]"
52,0.4141195308440313,0.967725976748122,0.9204511046409607,0.9539020657539368,0.9204511046409607,0.9366409182548523,0.9740263819694519,0.9901537299156189,0.9820238947868347,59007,0.9518796801567078,0.9090473651885986,0.9299705624580383,2089,0.951151967048645,0.891120195388794,0.9201580286026001,7320,0.9385502934455872,0.8914830088615417,0.9144113659858704,8395,"[[58426,79,192,310],[158,1899,15,17],[620,14,6523,163],[780,3,128,7484]]",0.37481813255715624,0.9874154101863944,0.9529280662536621,0.9780416488647461,0.9529280662536621,0.9645437002182007,0.9929312467575073,0.9929312467575073,0.9929312467575073,6649,0.9896907210350037,0.8727272748947144,0.9275362491607666,110,0.9552429914474487,0.9739243984222412,0.9644932150840759,767,0.9743016958236694,0.9721293449401855,0.9732142686843872,897,"[[6602,0,28,19],[11,96,1,2],[17,1,747,2],[19,0,6,872]]"
53,0.41017990922920405,0.9696527841064431,0.9241421222686768,0.9581061005592346,0.9241421222686768,0.9405819773674011,0.9751325845718384,0.9908485412597656,0.9829277396202087,59007,0.9586693644523621,0.9104834794998169,0.9339553713798523,2089,0.9530543684959412,0.8930327892303467,0.9220678210258484,7320,0.9455680251121521,0.9022036790847778,0.9233770370483398,8395,"[[58467,70,205,265],[160,1902,10,17],[624,5,6537,154],[707,7,107,7574]]",0.3767445533034723,0.9868217974593375,0.9446093440055847,0.9823325276374817,0.9446093440055847,0.9626060724258423,0.9883669018745422,0.9966912269592285,0.9925116300582886,6649,0.9795918464660645,0.8727272748947144,0.9230769276618958,110,0.9784946441650391,0.9491525292396545,0.9636003375053406,767,0.982876718044281,0.9598662257194519,0.9712352156639099,897,"[[6627,2,12,8],[12,96,0,2],[34,0,728,5],[32,0,4,861]]"
54,0.4109065812025567,0.9688586270195675,0.9227261543273926,0.9545915126800537,0.9227261543273926,0.9381672739982605,0.9752076864242554,0.9905943274497986,0.9828407764434814,59007,0.9505247473716736,0.9104834794998169,0.9300733804702759,2089,0.9537765979766846,0.8935792446136475,0.922697126865387,7320,0.9388570189476013,0.8962477445602417,0.9170577526092529,8395,"[[58452,81,186,288],[153,1902,12,22],[588,11,6541,180],[745,7,119,7524]]",0.376218093852596,0.9871779650955717,0.9592146277427673,0.9813105463981628,0.9592146277427673,0.9700497388839722,0.9885143041610718,0.9966912269592285,0.9925859570503235,6649,0.9716981053352356,0.9363636374473572,0.9537037014961243,110,0.9810298085212708,0.9439374208450317,0.9621261954307556,767,0.984000027179718,0.9598662257194519,0.9717832803726196,897,"[[6627,2,10,10],[6,103,0,1],[39,1,724,3],[32,0,4,861]]"
55,0.408149786691687,0.9701344859460234,0.927784264087677,0.9570382237434387,0.927784264087677,0.9420063495635986,0.9766591191291809,0.990645170211792,0.9836024641990662,59007,0.9600997567176819,0.9214935302734375,0.9404006004333496,2089,0.9501445293426514,0.8982240557670593,0.9234550595283508,7320,0.941249668598175,0.9007743000984192,0.9205672740936279,8395,"[[58455,62,208,282],[137,1925,11,16],[564,7,6575,174],[696,11,126,7562]]",0.3716685333841277,0.989196248367565,0.9676962494850159,0.9727604389190674,0.9676962494850159,0.970215916633606,0.9930941462516785,0.9948864579200745,0.9939894676208496,6649,0.9449541568756104,0.9363636374473572,0.9406392574310303,110,0.9776021242141724,0.9674054980278015,0.9724770784378052,767,0.9753915071487427,0.9721293449401855,0.9737576842308044,897,"[[6615,5,11,18],[6,103,0,1],[22,0,742,3],[18,1,6,872]]"
56,0.4074476608105817,0.9706422257228783,0.9273253679275513,0.9568721652030945,0.9273253679275513,0.941657543182373,0.9765080809593201,0.9911705255508423,0.9837847352027893,59007,0.9504213929176331,0.9176639318466187,0.9337553977966309,2089,0.956204354763031,0.8948087692260742,0.9244883060455322,7320,0.9443547129631042,0.9056581258773804,0.9246017336845398,8395,"[[58486,83,183,255],[144,1917,6,22],[593,6,6550,171],[670,11,111,7603]]",0.37548058227661685,0.987296687640983,0.959579586982727,0.972760021686554,0.959579586982727,0.9659397602081299,0.9910112619400024,0.9948864579200745,0.9929450154304504,6649,0.9528301954269409,0.918181836605072,0.9351851940155029,110,0.9553571343421936,0.9765319228172302,0.9658284783363342,767,0.9918414950370789,0.9487179517745972,0.969800591468811,897,"[[6615,4,24,6],[8,101,0,1],[18,0,749,0],[34,1,11,851]]"
57,0.4068685272058085,0.9707984533465259,0.9280521273612976,0.9584673643112183,0.9280521273612976,0.9428189992904663,0.9767674803733826,0.9911027550697327,0.9838829040527344,59007,0.9595000147819519,0.9186213612556458,0.9386157989501953,2089,0.954109787940979,0.8975409865379333,0.9249613285064697,7320,0.9434922933578491,0.9049434065818787,0.9238159656524658,8395,"[[58482,70,183,272],[140,1919,10,20],[579,8,6570,163],[672,3,123,7597]]",0.3680735668935926,0.9902647512762673,0.9686341285705566,0.9877491593360901,0.9686341285705566,0.9780154228210449,0.991623044013977,0.9969920516014099,0.994300365447998,6649,0.9904761910438538,0.9454545378684998,0.9674418568611145,110,0.9813829660415649,0.9621903300285339,0.9716919660568237,767,0.9875141978263855,0.9698996543884277,0.978627622127533,897,"[[6629,1,12,7],[4,104,0,2],[27,0,738,2],[25,0,2,870]]"
58,0.4062210911567548,0.9709286430328989,0.927801787853241,0.9595186710357666,0.927801787853241,0.9431909322738647,0.9767926931381226,0.991492509841919,0.9840877056121826,59007,0.9638372659683228,0.9186213612556458,0.9406862258911133,2089,0.953754723072052,0.8987705111503601,0.925446629524231,7320,0.9436900615692139,0.9023228287696838,0.9225429892539978,8395,"[[58505,54,180,268],[136,1919,15,19],[565,11,6579,165],[689,7,124,7575]]",0.3741738787105555,0.9871779650955717,0.955104410648346,0.9705395698547363,0.955104410648346,0.9627164602279663,0.9901301264762878,0.9957888126373291,0.9929513335227966,6649,0.9345794320106506,0.9090909361839294,0.9216590523719788,110,0.9812583923339844,0.9556714296340942,0.9682958722114563,767,0.976190447807312,0.9598662257194519,0.9679595828056335,897,"[[6621,4,10,14],[8,100,0,2],[27,2,733,5],[31,1,4,861]]"
59,0.40537490110064844,0.9710327947819973,0.9286602735519409,0.9597916603088379,0.9286602735519409,0.9437742233276367,0.9768882393836975,0.9913908243179321,0.9840860366821289,59007,0.964894711971283,0.9210148453712463,0.9424443244934082,2089,0.9529531002044678,0.8993169665336609,0.9253584742546082,7320,0.9444305896759033,0.9029183983802795,0.9232081174850464,8395,"[[58499,61,185,262],[135,1924,8,22],[572,3,6583,162],[677,6,132,7580]]",0.36996666882038964,0.9896711385492105,0.9707807302474976,0.9702835083007812,0.9707807302474976,0.9703982472419739,0.9923572540283203,0.9959392547607422,0.9941450357437134,6649,0.9210526347160339,0.9545454382896423,0.9375,110,0.9879032373428345,0.958279013633728,0.972865641117096,767,0.9798206090927124,0.9743589758872986,0.9770821928977966,897,"[[6622,8,7,12],[4,105,0,1],[27,0,735,5],[20,1,2,874]]"
60,0.4039714420795925,0.9724779003007382,0.9312203526496887,0.9614150524139404,0.9312203526496887,0.9459006786346436,0.9782016277313232,0.9916958808898926,0.984902560710907,59007,0.965760350227356,0.9181426763534546,0.9413497447967529,2089,0.9549899101257324,0.9072404503822327,0.9305030703544617,7320,0.946708083152771,0.9078022837638855,0.9268471002578735,8395,"[[58517,55,186,249],[136,1918,10,25],[520,4,6641,155],[648,9,117,7621]]",0.3668242748780303,0.9916894218212039,0.9804564118385315,0.980358362197876,0.9804564118385315,0.980392575263977,0.9945921301841736,0.9957888126373291,0.9951900839805603,6649,0.9639639854431152,0.9727272987365723,0.9683258533477783,110,0.9752925634384155,0.9778357148170471,0.9765625,767,0.98758465051651,0.9754738211631775,0.9814919233322144,897,"[[6621,4,16,8],[2,107,0,1],[15,0,750,2],[19,0,3,875]]"
61,0.4033197975632356,0.973154886669878,0.933902382850647,0.9628696441650391,0.933902382850647,0.9479880332946777,0.9786718487739563,0.9922720789909363,0.9854249954223633,59007,0.9680798053741455,0.9291527271270752,0.9482169151306152,2089,0.9595944881439209,0.9051912426948547,0.9315993189811707,7320,0.9451325535774231,0.9089934229850769,0.9267107844352722,8395,"[[58551,49,172,235],[118,1941,5,25],[504,7,6626,183],[654,8,102,7631]]",0.36685046598546994,0.9905021963670901,0.9679632186889648,0.980368435382843,0.9679632186889648,0.9740957021713257,0.992808997631073,0.9966912269592285,0.9947462677955627,6649,0.9626168012619019,0.9363636374473572,0.9493088126182556,110,0.9841269850730896,0.9700130224227905,0.9770190715789795,767,0.9819208979606628,0.9687848091125488,0.9753085970878601,897,"[[6627,3,8,11],[5,103,0,2],[20,0,744,3],[23,1,4,869]]"
